     04.0859055    26.76898276  094.82266074  000050.42933    69.605047

    7.109056, 33.952146, 35.87844196,   000089.707,     72.330977
  0000073.8062,    35.164955,70.4351932,  066.8127047,   075.77627212
34.63736267,      001.8414,    00015.9845,  0087.555706,000072.52
     00048.195,  40.72753297,   0066.8188697,096.287192, 00000083.064
    053.83496,      0028.3137202,000085.1584,088.1301,040.01483
   00077.624158,06.76797,020.04184736,   00094.3718,  00085.255
      82.98151,   0000066.277,  000014.2,   37.352894, 00048.927
  00063.7283,     045.25496922,  067.35383,  0000066.098,00000096.651
 000063.22569,      000016.5098,    012.382814,  70.01333,  036.75636
 0017.25569,    000003.3695, 52.5833285,0069.172,   0000094.1721
     0039.682,00000033.652,     67.0398125,      40.73245497,   12.0620935
  097.1901059,    00064.341,  25.33431047,09.562485637,   17.81699346
   00088.317,  39.43133932,000036.7151,0071.377,082.3852
    57.516719,  003.7055,00000052.103,38.88758923,  31.5716476
  0000055.684,  000079.4488,0000011.463, 73.016117,      018.96686
    0000018.2801,     00096.167296,  29.3846617,   0000097.8267,070.57154
 81.015542,0099.5582797,      00074.894233,     049.131956,    0000081.4146
      42.4562222,  0062.60362,     41.08814814,     00018.91,    000059.3758
005.24379,      0036.8527, 95.5106963,    000061.45712, 56.5060659
0087.6894,    0000019.518,    035.913871,00085.86963,      056.4897203
   0075.1415,     061.570154,    0028.4097,    00038.9841,   085.63573
99.757984,   0091.958618,   0000024.3534,  0024.62126,  95.60988257
024.47860658, 023.7835788, 0000078.337,    89.79173,      03.027909
   99.020654,0000076.0862,    002.26301167,  30.91391039,      0028.351302
0063.0081,    0086.493,   000021.7077,   00042.6971,0035.5996
  00009.549,    14.95573008,    008.0385411, 0047.54116,     089.887311
    0000023.015,   38.867484,  00000014.854,      0042.768588,      092.9333
  0000030.014,      00000088.095,      023.3834,      000051.129,79.1266326
   00000093.635,  00012.3032,2.481144363,    65.016761,     063.93801158
    95.84978582,      99.5529486, 12.2593569,    0000003.4168,  0060.10866
    00003.247342,    00022.5451,   0023.4145,   78.43822878,   0022.28597
 0071.901,45.807316,   000090.36,  010.9698486, 0001.503977
45.051961,      61.394475,      014.14068,0002.0324,   88.53982
  000048.67929,  56.76050978,  000064.8214,   002.9830383,00005.7182
   032.1817,      020.49195,      24.186289,     97.0157305,  089.1567
   0001.4284,     009.723906,    042.4414939,      00000078.091,33.89669752
