     000072.6175,22.60821937,0075.598226,   0090.099,   0067.6967
15.052271,0000036.9827,0064.90779,  03.47441957, 036.29619
 97.9220726,     73.54785522,    0094.4001038,     0090.6284606,000012.376
    044.9952, 0071.1750796,38.8023529,  037.6426126,     000020.235
    0072.4446506,     00039.46926,      000052.88506,     0000096.6561,71.92156941
  000088.37218,     0015.4638367,   0086.712,     04.2192128,0000092.9763
  72.35246221, 000092.1885, 00058.86482,000068.03029, 47.93510369
   017.2490762,      00085.249,      024.478641,      0051.666,   52.66429391
    36.807129,  000013.1544, 00000.21179,  0057.4587,      19.01442
   000073.992,   68.68601,      41.921732, 000067.1743,  7.0540794
00055.7005, 92.74111,   0000019.9377,15.205843,    0000002.1107
    0053.505, 050.79092,      1.3034356,    00065.605,0000062.5187
      24.8780996,     44.55444652,      79.34608264,     000013.995,    37.12373111
    062.389253,    000069.666,    013.6838074,      046.95698,    0079.101855
    51.72709749,   41.90574,    034.71017392,     37.6167762,0077.01421
    00005.8122, 00000077.622,000064.93078,   18.90388935,     00041.46676
 0068.1354891,  088.942085, 0.154574076,00000026.711,      24.435597
      074.77476752,   00058.48906,    000041.93173,    00000020.895,    00023.1431
    088.5413501,    84.04323265, 0000069.8187, 0065.3757,      96.4348256
  59.51424521,    0074.93474,      0041.836,   071.5807633, 058.6251272
 00049.213505,      04.961682191, 000011.74215,   9.110487437,    94.43970457
      0090.0344621,     20.23655,      51.290537,      0047.111, 012.78782208
0039.1155695,  064.17118,      095.8283728, 0054.385876,    000079.323
      0000091.138,   54.0945311,      61.449376,   00000081.063,     11.93123317
     22.585832,   037.04151166,     044.809301,    00025.34119,  00023.594793
    00014.5624, 0062.276, 65.68000916,    00093.42042,  95.871653
  16.1445398, 000043.592,0031.008871,      0069.851378,     35.63186616
   4.42337691,    94.40004704, 97.6305355,     073.9756,   26.41545744
 000064.54473,   19.93365126, 0073.562,   000016.018,      00021.4623
   00093.07599,  042.28198,     0031.16446, 000000029.45, 0060.934
95.5316835,0093.177425, 059.1534,    90.793396,      0044.656347
    0000047.6928,     00035.863,00078.350739,     38.49063,      0.3942458
  70.98925507,     16.39174,      65.18698419, 53.03318231,    00072.05279
      014.9068,    00000061.343,    028.00758,    019.99593297, 00021.366
   088.48644559,     000034.4853,0087.076,0040.099239,  023.0411589
   0015.5948978,     2.4404588,  00030.32815, 0058.4085,   00026.627767
     51.5610344,0015.1088537,     088.25121,  006.6548,   00028.363
    0076.5776278,10.21659406,   029.8905,     0013.99884,   000060.6005
6.6587315,     0000071.5706,      0015.064181, 00033.732718, 0078.044
000011.1305,      057.33412729,      0022.7202728,     093.37551,     00000029.851
 0000089.0145,  0000059.2976,0000080.2445,  00023.7725,      088.483277
 000011.943,    000071.3864,    009.705097,048.218226,   00051.485
   30.76793919,     0018.99669,    086.480424,      097.54971906,    018.1671
 090.2784,     00084.450421, 29.7946456,    0000054.5183,51.78162961
     000030.24,      00000074.748, 42.48525566,55.02169,   81.66094525
     26.05166,    00012.7299,    0019.907,   55.58132,00010.607
   0097.405749,      0003.15674,  00000011.508,    081.7666505,     85.9964017
  52.15661,     0000056.651,72.395511,    02.59228,    0095.6377204
40.341426,0000068.2399,   00004.79185,      000058.6854,87.94381064
   076.89585,      47.89899559,    39.26923037,00045.686,    94.189017
   48.05632,     0083.441,   001.39385,  078.1935136,00014.37
      40.7251047,    0077.6154453,    16.16616861,    00082.112,     00096.879
  0009.3714,     52.98099,      75.4047139,     00056.247,00000045.331
   055.351926,48.78490082,    0090.3347522, 000045.27401, 47.50158379
 82.86423066,0.95243644,    00049.432255,    0038.139,  000059.7285
      77.8367467,079.7504,   0060.2705826, 00055.2412,    0000048.6698
    0039.6527,  000000016.59,      00039.63875, 64.04515878, 0089.93478
    00000054.585,  000075.64496,    000063.551, 18.9069315,47.8238723
    093.54480993,      88.252456, 00096.282,      053.7986,030.1610349
    70.091334,  0051.0301321,     28.5281158,     13.55633492,00072.78181
 0031.45574,    83.66680829,    02.15440227,  0000027.717,    89.6026321
  000020.4863, 000082.2774,   31.3779282,  000046.4269, 000095.263
 78.5672272,      01.4932758,     043.65554,    000065.886,      000093.774
     0000045.025,  005.1540558, 37.79893415,0000042.8684,  070.0360551
  00000031.346,      0087.5588,38.890725,002.8831, 92.25777812
 00013.651154, 000062.80842,      27.168689,   0000005.0256,      79.06649864
 39.456784,  0036.9086637,0080.1536777,      11.5399056, 0070.0030353
058.74352,     0000032.7172,    0000028.747,   0033.372,      000054.1163
    00035.4817, 0056.516,   54.090223, 07.03376,00079.298
   66.59303823,      64.07583205,000041.33355, 0000047.05,   0007.265221
      000047.44103,  093.43191155, 93.38249407,  039.95668676,    0080.984
  00055.531, 034.27680383,   11.2634615,  0000078.358,     41.273448
092.37135,  3.567809548, 70.166593,  10.47319986,    00064.333
      017.021466,  000039.51133,   45.96276,63.11009,   0083.4528
  040.30024771, 00074.026,  000094.2628,      0057.067,     93.7757583
88.82841402,     000000093.15,    0098.449795,   91.009129,  97.260875
0078.49118,  7.466028627, 53.39736166,     41.8316723,  00024.22458
      090.16549181,    22.39183077,    53.340448,   000099.9425,  0000088.2964
  037.381613,  0000038.3556,   078.2348679,   000022.803,61.0027641
      0000065.4438,53.279139,   0033.11639,  0050.202363,      73.18726136
    30.08273176, 25.9161894,0024.504339,      5.477286225,     0041.756657
    75.281756,     014.87382,    0079.51904,     095.403687, 000038.748
  000068.30937,   63.16997504,  000064.2505,  00080.5094,   00036.598
00000057.299,    0070.831,0000098.283,    042.84594209,     97.84518719
     97.9428765, 018.82035506, 00000026.989,  0095.9134557,      00098.0299
 000022.6749,     000095.82126,    0070.627,  00070.07146,     000058.62619
  0.38083776,      000074.3555,0035.4722,     0086.5344,      000050.907
50.23941823,  83.4947848, 18.29993918,     000005.42076,  0000037.8039
     54.61798421,    000047.606,      000080.011,    00000011.567,      0.08303746844
   22.16596809,   55.24663,      52.1459363, 0013.35172,   0000055.7114
    00036.64989,   00083.8916,   000033.617,      0000081.832,      078.0339
  00006.727542,00099.517,      1.694619,     00000044.357,     18.04966
      00078.85974,   43.91712427,17.54174958,20.33969865,      0061.77982
 0065.9573,     25.5200138,    96.3508484,   00069.7271,     035.8106
  7.75981785,   07.29522496,   00081.65604,    0000077.894,     00000061.717
    0093.6164758,  000029.138,      00074.233,      0098.7049406,    00000049.383
 000010.516,    67.05522401,  0000081.7675,   42.904197, 00071.8499
     083.4465592,      97.48199929,0007.4363,  000062.6,0047.6964606
0000020.082, 2.68065067,     00032.380383, 045.01775358,  000055.325
    0000083.792,   000098.734, 00043.633782,    000007.9394,  00049.45994
